DATE,County Name,MAGNITUDE (Knots),Converted to MPH,BEGIN_LOCATION,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,
6/6/2012,MIAMI-DADE CO.,52,59.84056,NARANJA,715,0,0,1000,0,EST-5,EG,65150,C,86,MFL,0,0,Broadcast Media,,,,2,ESE,2,ESE,NARANJA,715,25.5075,-80.4076,25.5075,-80.4076,Large tree downed at 27900 block of SW 134 Ave near Leisure City.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,PRINCETON,717,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,Amateur Radio,,,,0,ENE,0,ENE,PRINCETON,717,25.5316,-80.4128,25.5316,-80.4128,A HAM radio operator estimated wind gusts of 60 mph in Princeton near the intersection of SW 253rd Street and SW 137th Avenue.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,PRINCETON,718,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,Trained Spotter,,,,1,NE,1,NE,PRINCETON,718,25.5362,-80.4112,25.5362,-80.4112,A trained spotter reported wind gusts of 60 mph near the intersection of US 1 and SW 248th Street in Princeton.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,PRINCETON,720,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,NWS Employee,,,,2,E,2,E,PRINCETON,720,25.5264,-80.3939,25.5264,-80.3939,An off duty NWS employee estimated wind gusts of 60 mph in Princeton at the intersection of SW 259th Street and SW 125th Avenue.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,SOUTH MIAMI HGTS,725,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,Broadcast Media,,,,1,SE,1,SE,SOUTH MIAMI HGTS,725,25.5892,-80.37,25.5892,-80.37,Relayed report of tree down and high winds at Assurant Solutions off the Florida Turnpike between Quail Roost Drive and Caribbean Blvd.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,PERRINE,730,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,Public,,,,1,N,1,N,PERRINE,730,25.6136,-80.3472,25.6136,-80.3472,A member of the public estimated wind gusts of 60 mph in Perrine near the intersection of US 1 and SW 168th Street. Business signs were blown off of a building and a McDonalds arch sign was damaged.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
6/6/2012,MIAMI-DADE CO.,52,59.84056,RICHMOND HGTS,734,0,0,0,0,EST-5,EG,65150,C,86,MFL,0,0,Public,,,,2,NNW,2,NNW,RICHMOND HGTS,734,25.6567,-80.3878,25.6567,-80.3878,A member of the public estimated wind gusts of 60 mph in West Kendall near the intersection of SW 120th Street and the Florida Turnpike.,A deep upper level trough of low pressure over the eastern U.S. produced severe thunderstorms with high wind gusts and large hail during the morning over Miami-Dade County. Reports were received of numerous trees downed between 8 and 9 AM EDT.,
9/19/2012,MIAMI-DADE CO.,52,59.84056,WESTWOOD LAKES,1815,0,0,0,0,EST-5,EG,68887,C,86,MFL,0,0,Broadcast Media,,,,3,SSW,3,SSW,WESTWOOD LAKES,1815,25.6858,-80.3961,25.6858,-80.3961,Media reports a downed palm tree on Kendall Drive between 122nd and 127th Avenues. Other reports and observations also indicated broken large tree branches in this same area.,A weak cold front was located across North Florida with an upper level trough moving into the eastern U.S. producing scattered thunderstorms over South Florida.,
6/29/2013,MIAMI-DADE CO.,52,59.84056,(OPF)OPA LOCKA ARPT,1317,0,0,0,0,EST-5,MG,76551,C,86,MFL,0,0,ASOS,,,,1,E,1,E,(OPF)OPA LOCKA ARPT,1317,25.901,-80.2688,25.901,-80.2688,The ASOS at Opa-Locka Airport recorded a wind gust of 52 Knots...60 mph...in an isolated severe thunderstorm. The Miami-Dade Fire Rescue at the airport also recorded a gust of 57 mph.,A large scale upper level trough of low pressure across the eastern U.S. along with a surface trough over the northwest Bahamas caused scattered showers and thunderstorms across South Florida during the afternoon.,
9/15/2013,MIAMI-DADE CO.,52,59.84056,SWEET WATER,1055,0,0,0,0,EST-5,EG,78252,C,86,MFL,0,0,Trained Spotter,,,,2,SE,2,SE,SWEET WATER,1055,25.7449,-80.3435,25.7449,-80.3435,A trained spotter reported a big tree down in a severe thunderstorm 1 mile north of SW 40th Street and 92nd Avenue.,Moist and unstable air over South Florida produced strong thunderstorms. Strong to severe level wind gusts affected Miami-Dade County and lightning in Palm Beach County caused thousands of residents to lose power.,
6/13/2014,MIAMI-DADE CO.,52,59.84056,WESTWOOD LAKES,1510,0,0,0,0,EST-5,EG,86786,C,86,MFL,0,0,Public,,,,4,WSW,4,WSW,WESTWOOD LAKES,1510,25.7067,-80.4299,25.7067,-80.4299,A member of the public reported multiple trees down at Miccosukee Golf and Country Club.,A weak upper level trough of low pressure along with a weak stationary frontal boundary over South Florida generated numerous afternoon showers and thunderstorms.,
6/29/2015,MIAMI-DADE CO.,52,59.84056,SWEET WATER,1538,0,0,0,0,EST-5,EG,98105,C,86,MFL,0,0,Public,,,,1,ESE,1,ESE,SWEET WATER,1538,25.7645,-80.3552,25.7645,-80.3552,Wind gusts from a thunderstorm knocked down a medium sized palm tree and uprooted several small shrubs.,"An upper level low pressure over the eastern U.S. caused numerous afternoon showers and thunderstorms over the eastern half of the peninsula. Sporadic tree damage was noted in an area from Doral to Florida International University campus, then east to Fountainbleu. A total of 12,940 customers reported power outages in Miami-Dade County, with an additional 3,520 in Broward County.",
6/29/2015,MIAMI-DADE CO.,52,59.84056,(OPF)OPA LOCKA ARPT,1558,0,0,0,0,EST-5,EG,98105,C,86,MFL,0,0,Public,,,,1,S,1,S,(OPF)OPA LOCKA ARPT,1558,25.8809,-80.2785,25.8809,-80.2785,Tree down in North Hialeah...shown on social media.,"An upper level low pressure over the eastern U.S. caused numerous afternoon showers and thunderstorms over the eastern half of the peninsula. Sporadic tree damage was noted in an area from Doral to Florida International University campus, then east to Fountainbleu. A total of 12,940 customers reported power outages in Miami-Dade County, with an additional 3,520 in Broward County.",
6/29/2015,MIAMI-DADE CO.,52,59.84056,MIAMI SHRS,1558,0,0,0,0,EST-5,EG,98105,C,86,MFL,0,0,Public,,,,1,SW,1,SW,MIAMI SHRS,1558,25.8616,-80.209,25.8616,-80.209,Palm trees that were 20 to 30 feet tall knocked down and blocking 2 right lanes of the southbound side of I95 at 95th St.,"An upper level low pressure over the eastern U.S. caused numerous afternoon showers and thunderstorms over the eastern half of the peninsula. Sporadic tree damage was noted in an area from Doral to Florida International University campus, then east to Fountainbleu. A total of 12,940 customers reported power outages in Miami-Dade County, with an additional 3,520 in Broward County.",
9/5/2015,MIAMI-DADE CO.,52,59.84056,KENDALL,1350,0,0,0,0,EST-5,EG,99258,C,86,MFL,0,0,Broadcast Media,,,,3,W,3,W,KENDALL,1350,25.6773,-80.3666,25.6773,-80.3666,A large tree was uprooted near SW 106th Avenue and SW 99th St.,An upper level trough of low pressure over the southeast U.S. caused scattered afternoon thunderstorms over Southeast Florida.,
9/5/2015,MIAMI-DADE CO.,52,59.84056,RICHMOND HGTS,1351,0,0,0,0,EST-5,MG,99258,C,86,MFL,0,0,Mesonet,,,,3,N,3,N,RICHMOND HGTS,1351,25.6744,-80.3729,25.6744,-80.3729,A wind gust of 60 mph was measured at the Weatherbug station at Miami Dade College Kendall campus.,An upper level trough of low pressure over the southeast U.S. caused scattered afternoon thunderstorms over Southeast Florida.,
9/5/2015,MIAMI-DADE CO.,52,59.84056,KENDALL,1351,0,0,0,0,EST-5,EG,99258,C,86,MFL,0,0,NWS Employee,,,,3,W,3,W,KENDALL,1351,25.6772,-80.369,25.6772,-80.369,An off-duty NWS employee reported a very large Mahogany tree branch off at SW 107th Court and SW 99th Street on the east side of Miami Dade College Kendall Campus.,An upper level trough of low pressure over the southeast U.S. caused scattered afternoon thunderstorms over Southeast Florida.,
9/5/2015,MIAMI-DADE CO.,52,59.84056,RICHMOND HGTS,1352,0,0,0,0,EST-5,EG,99258,C,86,MFL,0,0,NWS Employee,,,,3,N,3,N,RICHMOND HGTS,1352,25.6788,-80.3769,25.6788,-80.3769,An off-duty NWS employee reported a large tree branch blocking northbound SW 112th Avenue at SW 96th St. on the north side of Miami Dade College Kendall Campus.,An upper level trough of low pressure over the southeast U.S. caused scattered afternoon thunderstorms over Southeast Florida.,
1/15/2016,MIAMI-DADE CO.,52,59.84056,KEY BISCAYNE,1533,0,0,0,0,EST-5,EG,102117,C,86,MFL,0,0,Fire Department/Rescue,,,,3,ENE,3,ENE,KEY BISCAYNE,1533,25.69,-80.17,25.69,-80.17,Downed tree blocking the road along the 500 block of Ridgewood Road. Radar estimated winds in excess of 60 mph in the vicinity.,"A developing area of low pressure over the Gulf of Mexico pulled a warm front north over South Florida during the early morning hours, leading to widespread showers and storms across the region. Additional strong storms developed during the early afternoon hours as a cold front moved through the region. Funnel clouds and strong wind gusts were reported with storms along this line as they moved through Palm Beach county.",
6/18/2016,MIAMI-DADE CO.,52,59.84056,WESTWOOD LAKES,1703,0,0,0,0,EST-5,EG,107069,C,86,MFL,0,0,Public,,,,3,ESE,2,SW,CORAL WAY VLG,1706,25.7206,-80.3371,25.73,-80.33,"Several reports of damage were received across the Westchester area of Miami. Power lines were knocked down at SW 84th avenue and Bird Road (SW 40th street) with additional damage to trees, fences, and store signs reported nearby at SW 43rd street and SW 82 avenue. Several large trees were downed and uprooted between SW 51st and SW 52nd streets and SW 88th and SW 89th avenues. A large tree also fell on a house at SW 52nd street and SW 87th street, causing damage to the roof. |Mesonet observations to the east of the damage recorded wind gusts between 55 and 65 mph.","Deep tropical moisture continued to linger across South Florida along as anomalous frontal boundary dropped into the region in the wake of a departing area of low pressure. Numerous showers and storms moved across the region during the afternoon hours, producing strong wind gusts along the east coast. A severe thunderstorm over Miami-Dade county led to wind damage as it moved offshore.",
6/18/2016,MIAMI-DADE CO.,52,59.84056,MIAMI,1712,0,0,0,0,EST-5,EG,107069,C,86,MFL,0,0,Broadcast Media,,,,1,N,1,N,MIAMI,1712,25.787,-80.2017,25.787,-80.2017,Picture received via Twitter of large tree downed with snapped branches near the I-95 and Dolphin Expressway (SR 836) interchange. Information from WPLG Local 10. Mesonet observations to the east of the damage recorded wind gusts between 55 and 65 mph. Time of event based on nearby observations.,"Deep tropical moisture continued to linger across South Florida along as anomalous frontal boundary dropped into the region in the wake of a departing area of low pressure. Numerous showers and storms moved across the region during the afternoon hours, producing strong wind gusts along the east coast. A severe thunderstorm over Miami-Dade county led to wind damage as it moved offshore.",
6/18/2016,MIAMI-DADE CO.,52,59.84056,MIAMI,1713,0,0,0,0,EST-5,EG,107069,C,86,MFL,0,0,Social Media,,,,1,NE,1,NE,MIAMI,1713,25.7815,-80.19,25.7815,-80.19,"YouTube video posted of several items of furniture being thrown off the balcony of a high rise in Downtown Miami adjacent to US 1/Biscayne Blvd. The items were dropped into the roadway, narrowly missing several cars and buses in traffic. Nearby mesonet observations recorded wind gusts between 55 and 65 mph. Time of event based on nearby observations.","Deep tropical moisture continued to linger across South Florida along as anomalous frontal boundary dropped into the region in the wake of a departing area of low pressure. Numerous showers and storms moved across the region during the afternoon hours, producing strong wind gusts along the east coast. A severe thunderstorm over Miami-Dade county led to wind damage as it moved offshore.",
1/23/2017,MIAMI-DADE CO.,52,59.84056,MIAMI NEW TAMIAMI AR,310,0,0,0,0,EST-5,EG,112797,C,86,MFL,0,0,Park/Forest Service,,,,22,WNW,22,WNW,MIAMI NEW TAMIAMI AR,310,25.76,-80.77,25.76,-80.77,Several large tree branches down in Shark Valley National Park.,"A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of January 23rd. The line produced tornadoes in Palm Beach and Miami-Dade counties. In addition to the tornadoes, straight line wind gusts of 60 mph or greater occurred in Broward and Miami-Dade counties. An estimated 40,000 to 50,000 customers lost power in South Florida.",
1/27/2019,MIAMI-DADE CO.,52,59.84056,MIAMI LAKE,1953,0,0,0,0,EST-5,EG,134322,C,86,MFL,0,0,NWS Storm Survey,,,,2,SSW,2,WSW,(OPF)OPA LOCKA ARPT,1955,25.8929,-80.3157,25.8954,-80.3045,"Scattered tree and fence damage was noted in the Palm Lakes/North Hialeah area east of the tornado which lifted at W 16th Court and 78th Street. This area of scattered wind damage began as the tornado lifted, and continued ENE for about a mile before ending near Hialeah-Miami Lakes High School.",A cold front approaching the region allowed for thunderstorms to develop along and ahead of the front. Plenty of moisture across the region contributed to a conducive environment for strong thunderstorm development over South Florida. A supercell thunderstorm developed ahead of the main line of storms and produced a brief tornado in Miami-Dade County. The tornado caused some damage in Hialeah and Palm Lakes region with power outages also reported.,
4/19/2019,MIAMI-DADE CO.,52,59.84056,KEY BISCAYNE,2056,0,0,0,0,EST-5,EG,136793,C,86,MFL,0,0,NWS Storm Survey,,,,4,E,4,E,KEY BISCAYNE,2056,25.6674,-80.1589,25.6674,-80.1589,Numerous broken tree branches at Bill Baggs State Park on the southern tip of Key Biscayne. Many branches were several inches thick. Wind estimated at 60 mph based on level of damage as well as measured wind gust of 56 mph around the same time at WxFlow Biscayne Bay mesonet site XKBS about 2 miles to the southwest. Time is reasonably estimated based on radar data and the time of the Biscayne Bay observation.,"A line of severe storms moved through South Florida during the afternoon and evening hours ahead of an approaching cold front. The storms that developed ahead of the boundary produced strong wind gusts across the region, as well as an area of wind damage across Key Biscayne in Miami-Dade County.",
5/6/2019,MIAMI-DADE CO.,52,59.84056,WESTWOOD LAKES,1408,0,0,10000,0,EST-5,EG,137555,C,86,MFL,0,0,Broadcast Media,,,,1,W,1,SW,WESTWOOD LAKES,1410,25.7296,-80.3917,25.7154,-80.3911,"Pictures on the Univision Channel 23 website of damage to trees, fences, street signs, sheds, and house siding in the area of Horse Country from the Florida Turnpike to SW 132 Avenue between Bird Road and Miller Drive.",A front moving down the peninsula with a pre-frontal trough moving into South Florida allowed for increased instability. There also was a 50-60 kt jet moving in from the Gulf to increase severe thunderstorm potential. These synoptic features across South Florida allowed for active severe convection across the east coast. Sea breeze convection developed across interior South Florida and moved towards the east coast with southwesterly flow in place. These storms caused damage across Miami-Dade County including downed trees and power poles.,
5/6/2019,MIAMI-DADE CO.,52,59.84056,RICHMOND HGTS,1417,0,0,8000,0,EST-5,EG,137555,C,86,MFL,0,0,Amateur Radio,,,,1,W,1,W,RICHMOND HGTS,1417,25.63,-80.39,25.63,-80.39,An amateur radio operator reported power poles and lines reported down in the vicinity of SW 122nd Avenue and SW 152 Street.,A front moving down the peninsula with a pre-frontal trough moving into South Florida allowed for increased instability. There also was a 50-60 kt jet moving in from the Gulf to increase severe thunderstorm potential. These synoptic features across South Florida allowed for active severe convection across the east coast. Sea breeze convection developed across interior South Florida and moved towards the east coast with southwesterly flow in place. These storms caused damage across Miami-Dade County including downed trees and power poles.,
4/30/2020,MIAMI-DADE CO.,52,59.84056,PENNSUCO,1235,0,0,0,1000,EST-5,MG,146598,C,86,MFL,0,0,Public,,,,5,NW,5,NW,PENNSUCO,1235,25.9326,-80.4288,25.9326,-80.4288,A cluster of thunderstorms had a measured wind gust of 60-mph wind gust/52 knot vis a handheld anemometer just south of the US Highway 27 and Krome Avenue intersection.,"A line of thunderstorms developed over loop current in the Gulf of Mexico ahead of an approaching cold front. As the line progressed eastward, strong daytime heating allowed for an Atlantic Sea breeze to develop across, which resulted several rounds of thunderstorms that produced damaging wind gusts and hail across South Florida.",
